,1,2,3,4,5,total_cases
798,0.78086885,0.71804878,0.373660031,-0.272727273,0.649256162,137
799,0.508428121,0.466620209,0.704441041,0.727272727,0.741471633,131
800,1.000685213,0.916515679,0.869831547,0.727272727,0.823792124,112
801,0.642181718,0.605993031,0.58805513,0.727272727,0.893902489,82
802,0.718377415,0.656167247,0.606431853,1,0.949625218,73
803,0.639440866,0.589268293,0.343032159,0.227272727,0.988991379,43
804,0.46183363,0.429268293,-0.08575804,0,1.010317253,55
805,0.815951761,0.733658536,0.355283308,0.227272727,1.012286625,55
806,0.828559682,0.757073171,0.324655436,0.5,0.994038764,53
807,0.578593943,0.540209059,0.318529862,0.5,0.955262071,46
808,0.535836645,0.507874565,0.281776417,0.227272727,0.896293409,43
809,0.309442237,0.291567944,-0.024502297,0.227272727,0.818223097,29
810,-0.10881184,-0.128780488,-0.294027565,-0.272727273,0.72300559,22
811,-0.100041113,-0.125993031,-0.422664625,0,0.613575828,26
812,-0.892147458,-0.948850174,-0.955589587,-1,0.493971265,13
813,-0.426202549,-0.434843205,-0.753445636,-0.772727273,0.369459565,17
814,-0.498561052,-0.510662021,-1.108728943,-1,0.246671984,8
815,-0.308894066,-0.29825784,-0.569678407,-0.772727273,0.133742417,13
816,-0.625188434,-0.641114983,-1.096477795,-1,0.14971853,10
817,-0.867479786,-0.91261324,-1.353751914,-1.772727273,0.055436078,17
818,-0.398245854,-0.401951219,-1.071975498,-1,-0.019901231,19
819,-0.742496917,-0.754843205,-1.255742726,-1,-0.081593475,9
820,-1.140468686,-1.209756097,-1.629402757,-1.772727273,-0.133838681,9
821,-0.741948746,-0.776585366,-1.415007657,-1.545454545,-0.17985483,9
822,-0.595039057,-0.600418118,-1.059724349,-1.272727273,-0.22199619,3
823,-0.937645608,-0.966132404,-1.010719755,-0.772727273,-0.261863966,7
824,-1.105385775,-1.165156794,-0.820826953,-0.772727273,-0.300411281,7
825,-0.895984651,-0.927665505,-0.722817764,-0.772727273,-0.338042483,0
826,-1.20186378,-1.293937282,-0.728943338,-0.5,-0.374706771,2
827,-0.771001782,-0.796655052,-0.655436447,-0.5,-0.409986153,3
828,-0.727148143,-0.749268293,-0.238897397,-0.272727273,-0.443177721,3
829,-0.398245854,-0.401393728,-0.765696784,-0.772727273,-0.473370257,1
830,-0.485953131,-0.49728223,-0.581929556,-0.272727273,-0.499515161,3
831,-0.37083733,-0.388013937,-0.226646248,0,-0.520491706,3
832,-0.383445251,-0.39358885,-0.385911179,0,-0.535166617,3
833,-0.271618473,-0.28097561,-0.306278714,-0.272727273,-0.542447969,7
834,-0.708510347,-0.753728223,-0.54517611,-0.272727273,-0.541333423,3
835,0.346169659,0.331149826,0.257274119,0.227272727,-0.530952774,5
836,0.368644648,0.358466899,0.777947933,0.727272727,-0.51060483,11
837,0.175688639,0.18174216,0.58805513,0.727272727,-0.479788615,5
838,0.242565438,0.236376307,0.728943338,0.727272727,-0.438228896,5
839,0.365355626,0.356794425,0.741194487,0.227272727,-0.385896038,6
840,0.483212279,0.466620209,0.367534456,0.5,-0.323020179,6
841,0.705769494,0.668989547,0.281776417,0,-0.250099731,4
842,0.41578731,0.418118467,0.312404288,0,-0.167904211,4
843,0.530903111,0.520139373,0.269525268,0,-0.077471389,8
844,0.452514732,0.444878049,0.116385911,0,0.019901231,14
845,0.527614088,0.513449477,0.594180704,0.5,0.122670615,12
846,0.612032342,0.589825784,0.263399694,0,0.229068065,16
847,0.450870221,0.438188153,0.098009188,0.5,0.337124777,10
848,0.573660408,0.543554007,0.612557427,0.727272727,0.444703054,16
849,0.642729889,0.606550522,0.330781011,0.5,0.549533215,18
850,0.690968891,0.656724739,0.392036753,0.227272727,0.649256162,15
851,0.602165273,0.559721254,0.569678407,0.727272727,0.741471633,23
852,0.595039057,0.551916376,0.563552833,0.5,0.823792124,17
853,0.528710429,0.49728223,0.692189893,0.5,0.893902489,33
854,0.601068932,0.56641115,0.747320061,1,0.949625218,15
855,0.448677539,0.429268293,0.704441041,0.727272727,0.988991379,13
856,0.548992737,0.514006968,0.637059724,0.5,1.010317253,11
857,0.599424421,0.545226481,0.490045942,0.5,1.012286625,14
858,0.624640263,0.55804878,0.385911179,0.227272727,0.994038764,17
859,0.811566397,0.748710801,0.551301685,1,0.955262071,19
860,0.301219679,0.279860627,0.330781011,0.727272727,0.896293409,20
861,-0.141153899,-0.149965157,-0.012251149,0.227272727,0.818223097,12
862,-0.288611758,-0.308850174,-0.073506891,0,0.72300559,21
863,0.197067288,0.182857143,0.08575804,-0.272727273,0.613575828,7
864,-0.330820885,-0.340627178,-0.54517611,-0.272727273,0.493971265,19
865,0.059476497,0.05630662,-0.294027565,0,0.369459565,10
866,-0.351103193,-0.349547038,-0.551301685,-0.272727273,0.246671984,13
867,-0.474441551,-0.473867596,-0.796324655,-0.5,0.14971853,10
868,-0.658626833,-0.658397212,-0.912710567,-0.772727273,0.055436078,8
869,-0.561600658,-0.558606272,-0.961715161,-1,-0.019901231,21
870,-0.851034672,-0.871358885,-0.949464012,-0.772727273,-0.081593475,11
871,-1.024256544,-1.073170731,-0.912710567,-1,-0.133838681,9
872,-0.663560367,-0.666759582,-0.692189893,-0.772727273,-0.17985483,14
873,-0.63231465,-0.632195122,-0.453292496,-0.772727273,-0.22199619,14
874,-0.667945731,-0.685714286,-0.343032159,-0.5,-0.261863966,15
875,-0.487597643,-0.485017422,-0.679938744,-0.772727273,-0.300411281,18
876,-0.435521447,-0.436515679,-0.281776417,-0.272727273,-0.338042483,16
877,-0.556118953,-0.556933798,-0.2143951,-0.5,-0.374706771,12
878,-0.638892696,-0.654494773,-0.153139357,-0.272727273,-0.409986153,20
879,-0.418528162,-0.418118467,-0.036753446,0,-0.443177721,8
880,-0.790187748,-0.849616725,-0.692189893,-0.5,-0.473370257,3
881,-0.738111553,-0.805017422,-0.355283308,-1,-0.499515161,13
882,-0.375222694,-0.366829268,0.220520674,0,-0.520491706,4
883,0.02877895,0.01728223,-0.147013783,-0.5,-0.535166617,1
884,-0.00575579,0.00836237,-0.428790199,-0.272727273,-0.542447969,10
885,0.044127724,0.036236934,0.049004594,0.227272727,-0.541333423,8
886,0.297930656,0.284320558,0.765696784,0.727272727,-0.530952774,13
887,0.066602713,0.065226481,0.661562021,0.5,-0.51060483,10
888,0.163080718,0.157212544,0.532924962,0.5,-0.479788615,21
889,0.259010552,0.257560976,0.851454824,0.227272727,-0.438228896,18
890,0.206386186,0.206271777,0.569678407,0.5,-0.385896038,21
891,0.251884336,0.249198606,0.771822358,0.727272727,-0.323020179,34
892,0.42784706,0.426480836,0.882082695,1,-0.250099731,25
893,0.261203234,0.27651568,0.698315467,0.727272727,-0.167904211,34
894,0.279841031,0.284878049,0.710566616,0.727272727,-0.077471389,33
895,0.258462382,0.267595819,0.581929556,0.727272727,0.019901231,40
896,0.582979307,0.556376307,0.581929556,1,0.122670615,42
897,0.243661779,0.240278746,0.606431853,0.727272727,0.229068065,36
898,0.604357955,0.573101045,0.600306279,0.727272727,0.337124777,72
899,0.606002467,0.575888502,0.50229709,0.227272727,0.444703054,75
900,0.565437851,0.528501742,0.532924962,0.5,0.549533215,76
901,0.448129368,0.42369338,0.50229709,0.5,0.649256162,92
902,0.398245854,0.389686411,0.471669219,0.5,0.741471633,71
903,0.340687954,0.328362369,0.710566616,1,0.823792124,112
904,0.462381801,0.434843205,0.465543645,0.727272727,0.893902489,106
905,0.441003152,0.414773519,0.410413476,0.727272727,0.949625218,101
906,0.493627518,0.466620209,0.330781011,-0.272727273,0.988991379,170
907,0.592298205,0.541881533,0.392036753,0.5,1.010317253,135
908,0.388926956,0.354006969,0.808575804,0.727272727,1.012286625,106
909,0.170206934,0.166689895,0.318529862,0.727272727,0.994038764,68
910,0.257366041,0.223554007,-0.434915773,-0.272727273,0.955262071,48
911,0.177881321,0.152752613,0.098009188,0,0.896293409,48
912,0.096203919,0.074703833,-0.17151608,0,0.818223097,26
913,0.136220365,0.119303136,-0.134762634,0,0.72300559,33
914,-0.79183226,-0.817839721,-0.75957121,-0.272727273,0.613575828,29
915,-0.443744004,-0.452125435,-0.58805513,0,0.493971265,17
916,-0.269425791,-0.262578397,-0.618683002,-0.272727273,0.369459565,12
917,-0.187200219,-0.183414634,-0.918836141,-0.5,0.246671984,13
918,-0.580786625,-0.59261324,-0.912710567,-0.772727273,0.133742417,17
919,-0.737015212,-0.754285714,-0.777947933,-0.272727273,0.14971853,15
920,-0.710703029,-0.72250871,-0.961715161,-0.772727273,0.055436078,14
921,-0.899273674,-0.9471777,-1.194486983,-1,-0.019901231,15
922,-0.6778128,-0.706898954,-1.151607963,-0.772727273,-0.081593475,10
923,-0.929971221,-0.971707317,-1.13323124,-1.272727273,-0.133838681,9
924,-1.383856379,-1.525853658,-1.286370597,-0.772727273,-0.17985483,2
925,-0.945868165,-0.977839721,-1.035222052,-0.772727273,-0.22199619,6
926,-0.880087707,-0.902578397,-0.992343032,-0.5,-0.261863966,8
927,-1.0993559,-1.148989547,-1.059724349,-0.772727273,-0.300411281,5
928,-0.904755379,-0.9343554,-0.900459418,-0.772727273,-0.338042483,1
929,-1.193641222,-1.268292683,-0.808575804,-0.272727273,-0.374706771,2
930,-1.187611347,-1.264947735,-0.863705972,-1,-0.409986153,3
931,-1.223242428,-1.307874564,-0.931087289,-0.772727273,-0.443177721,4
932,-0.832396875,-0.862996515,-0.416539051,-0.272727273,-0.473370257,3
933,-1.016033987,-1.059233449,-0.949464012,-0.5,-0.499515161,1
934,-1.141016856,-1.238188153,-0.814701378,-0.5,-0.520491706,3
935,-0.445388516,-0.455470383,-0.073506891,0.227272727,-0.535166617,5
